Name,Riskiness R
CQQQ,[10.04396333]
FDN,[0.24693998]
FTEC,[0.2303388]
FXL,[0.56615704]
IEUS,[4.12710637e+11]
IGM,[0.20112645]
IGN,[0.62498406]
IGV,[0.17855815]
ISRA,[1.09176103e+12]
IXN,[0.23544917]
IYW,[0.2829967]
KWEB,[2.51721008]
PNQI,[0.28670718]
PSCT,[0.18740528]
PSI,[0.15408539]
PSJ,[0.19411896]
PTF,[0.91411154]
PXQ,[0.50477469]
QQQ,[0.26073199]
QTEC,[0.17708932]
REW,[1.06488895e+13]
ROBO,[4.72240238]
ROM,[0.29033796]
RYT,[0.20870502]
SKYY,[0.28249391]
SMH,[0.17966324]
SOCL,[0.51498949]
SOXL,[0.37746448]
SOXS,[2.63689229e+13]
SOXX,[0.19527106]
SSG,[4.92478152e+12]
TDIV,[1.1558467e+11]
TECL,[0.31070355]
TECS,[1.67431042e+13]
USD,[0.3290038]
VGT,[0.23668159]
XLK,[0.23168763]
XNTK,[0.21310655]
XSD,[0.23639857]
XSW,[0.30305765]
