Name,Riskiness R
AADR,[0.15446885]
COPX,[1.320538e+12]
DBAW,[0.23070627]
ECON,[1.01034274]
EDC,[3.83070361]
EEM,[0.92372697]
EEMS,[1.44796956]
EMCG,[140.53462197]
EMFM,[7.63904344e+11]
FAN,[0.23682063]
FIEG,[0.34942309]
FLN,[3.49421246e+12]
FM,[8.48480199e+11]
FNDE,[0.96872273]
FONE,[0.12273416]
FPA,[0.27739155]
FWDI,[1.84164327]
GDXJ,[0.99248596]
HGI,[1.67215696e+11]
HILO,[3.51735512e+11]
ICLN,[3.68024376e+11]
IEMG,[0.81071793]
IFV,[0.45943814]
IQDF,[1.0901327]
JDST,[1.21681487e+13]
KOL,[2.62739586e+12]
LIT,[0.30019801]
PBD,[1.07765415e+11]
PICK,[1.41385749e+12]
QEMM,[1.67304125]
SIL,[0.82232259]
SLVP,[0.73347269]
SLX,[2.65632367e+11]
SOCL,[0.14559462]
SOIL,[4.71440162e+11]
TLTE,[0.59624081]
VIDI,[0.33559369]
