Name,Riskiness R
ACWI,[0.22199166]
ACWV,[0.0666647]
ACWX,[2.41434516e+11]
CGW,[0.52219952]
CWI,[6.48841931e+10]
DBEF,[0.30473837]
DIM,[1.29816415]
DLS,[0.77952205]
DOL,[4.31164887e+11]
DTH,[3.65076093e+11]
DWM,[1.89923647e+11]
DWX,[8.6716761e+11]
EFA,[1.15874463e+11]
EFAV,[0.23021583]
EFG,[7.9342211e+11]
EFV,[3.02694606e+11]
EWS,[5.18210361e+11]
EZU,[6.98241246e+11]
FDT,[1.36633803e+11]
FGD,[3.61697077]
FNDC,[0.29683651]
FNDF,[8.02268325e+10]
GDX,[54.71274897]
GDXJ,[3.95414072]
GII,[0.42567631]
GNR,[1.48923473e+11]
GUNR,[8.15634519e+10]
GWX,[1.1524328]
HEFA,[0.23984612]
IDLV,[1.32319039]
IDOG,[4.07580253e+11]
IDV,[3.57473043e+11]
IEFA,[2.29172122e+11]
IGF,[0.46000917]
IOO,[0.2599515]
IQDF,[6.25334008e+11]
IXC,[3.27876426e+11]
IXG,[0.25677197]
IXJ,[0.27468044]
IXP,[0.44792792]
IXUS,[6.60269111e+10]
JNUG,[1.31276857e+13]
JXI,[0.32410871]
KXI,[0.12506118]
LIT,[8.12772551e+11]
MOO,[0.38427359]
MXI,[10.94651069]
NFRA,[0.21612884]
NUGT,[1.0298438e+13]
PDN,[0.77070086]
PICK,[1.0961496e+12]
PID,[3.44504406e+11]
PPH,[9.36389773e+11]
PSP,[0.44870451]
PXF,[1.94399728e+11]
ROBO,[0.40068559]
RXI,[0.17234522]
SCHC,[1.73061324e+12]
SCHF,[1.05973128e+11]
SCZ,[0.87819685]
SDIV,[0.45121156]
SIL,[6.18155856]
SMH,[0.10736615]
SPDW,[6.4468435e+11]
TAN,[4.28699945e+12]
TLTD,[8.14924699e+10]
URA,[2.3435759e+13]
URTH,[0.21998815]
VEA,[7.73618102e+10]
VEU,[1.29361698e+11]
VSS,[3.42384931e+11]
VT,[0.21108292]
VXUS,[1.04817276e+11]
WDIV,[0.35105345]
WOOD,[0.37562176]
