Name,Riskiness R
AAXJ,[5.01551213]
ACWX,[3.15659952e+11]
ADRA,[2.79000514e+11]
AIA,[0.34339599]
AXJL,[5.24411612]
AXJV,[3.9853428e+11]
CHIQ,[22.69290715]
CWI,[4.40918641e+11]
DBAP,[6.99701587e+10]
DNL,[2.78658864e+11]
EEMA,[1.65678952]
EMCG,[2.33393175e+12]
FPA,[1.10334667e+12]
FPXI,[1.47463728e+11]
GEM,[2.23528039]
HEEM,[5.32779699e+10]
IEMG,[1.49432726]
IHDG,[4.62311865e+11]
IPOS,[6.63535374e+11]
IQDE,[8.43057783e+11]
IQDY,[3.81961873e+11]
MOTI,[1.53994824e+11]
PAF,[1.04103309]
QEMM,[4.00326823e+11]
REMX,[0.42590978]
VEU,[1.75335567e+12]
VXUS,[2.35384864e+11]
XSOE,[0.82363389]
