,Date,BSCJ,BSCK,BSCL,BSCM,BSCN,BSCO,BSCP,IBCD,IBCE,IBDC,IBDD,IBDK,IBDL,IBDM,IBDN,IBDO,IBDP,IBDQ
0,2013-12-09,0.0021136913375231,0.004520160678416599,0.006104511642521421,0.004784364654326778,,,,0.009514207298717096,0.012391456372094324,0.01111890741351798,0.016370377452570316,,,,,,,
1,2013-12-16,0.0,0.0033963589156242317,0.003987725832852569,0.006519526405184146,,,,0.001657567221333411,0.0005463484560475014,0.0010763928922789489,0.0029104463793832662,,,,,,,
2,2013-12-23,-0.005303800695724549,-0.0048357833991496514,-0.0069512723290105155,-0.004982682082108782,,,,-0.006513718185340489,-0.005019494529019467,-0.0023453113057427303,-0.005203048299449745,,,,,,,
3,2013-12-30,0.0022736298894372045,0.0015796836451243315,0.003251924589404553,0.0011436173921582596,,,,0.0077183319252746,0.013150441270124288,0.007708280912686649,0.007593054436970914,,,,,,,
4,2014-01-06,0.006773135140421977,0.009218632684449305,0.014992608343296807,0.009523844059061672,,,,0.006449078506365341,0.0019685285666026257,0.0012724023045774862,0.00936508319125563,,,,,,,
5,2014-01-13,0.00048027516735834626,0.0004806649614842649,0.0,0.0,,,,0.0024800922247075778,0.007636980035616511,0.006549948269192946,0.007582798733436393,,,,,,,
6,2014-01-20,-0.0009605667784400689,0.0,0.005415431136399394,0.004469008094240257,,,,0.001237192367009536,0.0023825256053836724,0.0018457122832084918,0.002772613812940806,,,,,,,
7,2014-01-27,0.006730698039978913,0.0048052085256799675,0.004407420658947252,0.003459648437280393,,,,0.003706883935068919,0.007130218958240106,0.0015510430481235065,0.0018760713874633808,,,,,,,
8,2014-02-03,0.0004777684667325777,-0.0038260639468401265,-0.002924475785246795,0.0009853296804277175,,,,0.0006154701514018131,0.004611971399132629,0.0033878403914767196,0.0027596542250464054,,,,,,,
9,2014-02-10,0.0026925975556431575,0.006885773335592219,0.0036785287496477106,0.0015321179088829762,,,,0.007183909881232971,0.008958003091293463,0.010734891671775302,0.01246059980780851,,,,,,,
