,AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CRAK,DDG,DIG,DRIP,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
0,-0.11425610019210036,-0.13692946058091288,-0.11361143825285647,-0.01791259440227027,-0.21883371957044312,-0.08221400846595153,-0.0449041803169038,0.02578146921643601,-0.08298657154271513,-0.015555852440188495,0.02824551419424477,-0.04575756008125839,0.0012644884489211368,0.012964857362964244,-0.04105565625126073,-0.04980391435965475,-0.029764952966650306,-0.0027330148948630515,-0.0040598739810325055,-0.06244646764901297,-0.3631922357266373,-0.09984231070624841,-0.09854042498549971,-0.08229251567232292,-0.245852154759735,-0.10900698907536108,-0.0686532834529753,-0.07602422544719671,-0.13405990423543443,-0.00857859276300772,-0.029058057600068157,-0.005884496950766102,-0.1308950296706438,-0.02751898685533527,-0.11908175660445418,-0.1777002777461153,-0.14831789684745156,-0.14794805697881697,-0.14970932774538814,0.04219420512210877,-0.05940293727142118,-0.1054022220515386,-0.1465967442812365,-0.10817309648227409,-0.07142861298994335,-0.07305697488944071,-0.08615459628150773,-0.11529905659897471,-0.08472179429116168,-0.10378352936877436,-0.03829336930879098,-0.16434982281923877,-0.02979018792522606,-0.1122080990005881,-0.02623540976700666,-0.05265885672646946,-0.05876874158238121,-0.15530888158992764,-0.08760683098465004,-0.10465795427622514
1,-0.025720947564088548,-0.026923076923077032,-0.02352950591821542,-0.04842735362241062,0.011746930014579372,-0.016978689215475434,-0.03485391204818842,0.010053396357853722,-0.047183667193611036,0.3462622276548762,0.01772659076657726,0.016284672356794153,0.026825569532939384,0.027618746449349994,-0.03601102306812194,-0.20238102420579615,-0.022465090300500947,-0.013108588265052179,-0.07841611043047209,-0.08204330933306667,-0.5703324844159838,0.016102673106488476,-0.08769453837184939,0.024861017438814605,-0.39600005404807365,-0.03333321297539875,-0.09146474817890768,-0.018237070375355477,-0.025802513341307284,-0.007336640376055528,-0.022678459617306242,0.09612140255374435,-0.005537069300771178,0.03784429923153464,0.009701370011965296,4.657863786559621e-05,0.018416314632095778,-0.036739435009007206,-0.012322135974022515,0.006380616615010397,-0.008237259515186182,-0.0019703380249815085,0.004950387455309671,-0.12087914513527616,-0.014388508060438912,-0.16658371366622768,-0.061538395265929344,0.0009615137284530792,0.03830404723613869,-0.006968650119251332,-0.06534776249857967,-0.06981357752301799,-0.02213028869329295,-0.030342233585369166,-0.02800211784439234,-0.13653913286675343,-0.04856266166469178,-0.03939981726654956,-0.1639343614328237,-0.0892741875700317
2,0.10718367442293933,0.07905138339920956,0.10091341245261808,0.13600794415607176,0.09869204834690372,0.09737238037841328,0.11833234120946085,-0.09704509201472988,0.18694822562705138,-0.5456719942247984,-0.1841510181975897,0.0854599437279458,0.1175618925228283,-0.27728619583203706,0.11494268728212537,0.22985083677313348,0.09068310674067605,0.10056898888088611,0.19039592834669006,0.1905566112170453,0.5547620568310747,0.06599807592918427,0.16744202817169762,0.10916058273529658,0.7536424267492836,0.11058246649870918,0.16547100414524343,0.1055724324158457,0.10187738612724502,0.0905393778748974,0.090624111776646,0.15846161088035038,0.11435203914791772,0.09474626645913209,0.05247607850007722,0.14254714995761078,0.08235822661070076,0.16453499904469743,0.10251791453322345,0.06602535256943873,0.10506642405610322,0.07008884965257346,-0.004926001837607944,0.2475000230158073,0.1566536802924473,0.19391376154905474,0.12905458779902393,0.1200769882940426,0.07951299387665103,0.03929823891790408,0.15101074126829614,-0.03368867768187041,0.09730189311178604,0.15179745913855744,0.093849500101168,0.2337397845751315,0.12226653189276725,0.17119925435219374,0.20034730252911956,0.10084605516506899
3,0.10889638944125245,0.11813186813186821,0.11359660582668821,-0.02269993600535819,0.1363636455522813,0.1365395611485588,-0.02049081208063769,-0.08370653938269446,0.18778504904957252,-0.44117648005546223,-0.17128429817433796,0.11643108169573196,0.12658847673809637,-0.24988661466431936,0.031066647065526733,0.18084875538766917,0.10149704170215532,0.10057495480710049,0.17055911688976308,0.12181637246660662,0.5761866931015815,-0.018253717960052675,0.04249646978451492,0.04604309979927535,0.5730739933809256,-0.014989163726369785,0.122814240566803,0.13265601917646538,0.13361315811413954,0.0914942757890769,0.09802641443500812,0.15405024482361687,0.1362704763539648,-0.05414292561106873,0.13585269300343694,0.1019923776637254,0.09646572483593681,0.10834563007313237,0.18760199400082672,-0.020713670568239195,0.1288990462416417,0.010147643327376436,0.023114164615639008,0.12950084186949035,0.11811007175551169,0.12714594196985576,0.17538335654117224,0.1329330010016557,-0.001990806175573598,0.008830628257885255,0.15103307855867223,0.05119154992652868,0.11123141529929413,0.13160310269322228,0.09843871439296638,0.18087042420127475,0.037664757153536364,0.16493927640363729,0.11881173739239335,0.1869905594945299
4,0.005659077551984099,0.0,0.006870776389489118,0.0,0.11053383126536656,0.009241114261098665,-0.0467789075247481,0.00676694218790457,-0.026265150419046757,-0.03271696944567388,0.016125763392655167,0.019860754786961806,-0.033642413278468876,0.01390573300691498,0.021757232514445633,0.010288014826890379,-0.010416812394010988,-0.026631915315381276,0.0006045891104463598,-0.0474383346304224,0.0150595829516435,-0.024535223088089798,0.07133761493474183,0.005502219743166723,-0.04009116698013539,-0.052173942734799396,-0.022863960777022234,-0.07098550939243434,0.0015853816322702837,-0.02763100582438917,-0.012651588165144138,-0.07709993437434016,0.0018032719762641838,0.021800747156318568,0.02709506844074113,0.05325829844472599,0.04130085541153354,0.02039294467201802,0.07887337231393844,-0.0018848567996612986,-0.064247721479324,-0.012785378866462293,-0.05121959186745106,-0.07578448631528757,-0.03496499339964417,-0.02760440757803429,0.007901089767187687,-0.08554119981296213,0.022606453869719673,-0.01208036875957197,-0.015078208920840866,-0.075986555955791,-0.017011652922667736,-0.07022027522638032,-0.009333396332570765,-0.006155629587311106,-0.019963631614751627,0.033358063326400934,0.013274404430371454,0.02601010138733481
5,0.07178446939833434,0.04176904176904175,0.06709973578928685,0.02122355299553938,0.053783148927009014,0.08749291187045613,-0.021681594707736698,-0.03136671877953268,0.05029501511639409,-0.039705780988520074,-0.07238231656673362,0.040409070681836294,0.012004590060145665,-0.10793090899302801,0.029483854110473297,-0.007739225237265744,0.02105275749633405,0.017703828709432903,0.0006041622295039506,-0.01062422769119848,-0.03469731910272013,-0.022990736161635054,-0.14030911187419368,-0.04295508003430614,-0.0996624291549057,0.006880691492725081,-0.00211119998740505,0.03125859649893387,0.07532873908303114,0.03160933840380066,0.024025698172426255,0.14837878570163499,0.06580346781543488,0.1925415001463106,0.0006135070158410527,0.026823417170846554,0.051711365451575106,0.0,0.03963001399634609,0.049727276452124894,0.04055493690685658,-0.01757635424412875,-0.01799497890809089,0.03459321273360201,-0.010869565720759049,-0.0792123588457665,-0.00966812382787003,0.0074503126499951295,-0.03641084854605908,-0.029212064476061176,0.02077625708515056,-0.04770572582215315,0.022465731115627465,0.03307598194321366,0.020487550007644968,-0.019988869165250386,0.04361519140483511,0.06918179849509036,0.041717089649743334,0.017259722097857602
6,0.0031435741565691597,0.00864779874213832,0.005508364637609859,0.0,-0.024221667890351548,0.014421142344554083,0.0012973412728906149,0.030069321164732557,-0.040089705944258966,-0.007657001457756094,0.03463382351798266,0.017621031124643517,-0.009795748880368568,0.022058898274218124,0.04151049697386212,0.011209014719864196,-0.013809388796902144,-0.012612593696005122,-0.004830810259608981,-0.021190259997733295,-0.009172012890431331,0.05068394286706024,0.038727540123482646,0.08123932375156269,-0.07097221168510418,0.05589718427828756,-0.008638809993602,-0.02420652379857779,0.007991860886199628,-0.0045519930010313875,-0.015666488005203788,0.15092309550171906,0.0034424740773426085,0.0,0.030626017069691144,-0.02367371346894743,-0.010965937184906035,0.0,0.005082675862953556,0.004996912769279008,-0.03623929796514341,0.040331723122309024,0.038488450086565366,-0.030959732128542097,0.06802583626094755,0.04281518550779474,-0.015840161971119957,-0.07479434722413904,0.061990510552437844,0.08579107513674294,-0.004033614387744917,0.021946802881109853,-0.013582450218601152,-0.054954439732184265,-0.006094751755504536,-0.013977430202511739,0.05350697073422766,0.02191799851874867,0.048842122552723376,0.0412061964373048
7,-0.02851775227548876,-0.023382696804364826,-0.028386371965323193,0.0,0.06230281651085138,-0.0017772039096932463,0.04459070943195352,-0.02694602112483746,0.020408179407281457,-0.23333341456973636,-0.03549099249540812,0.026046509738858737,0.04468588494436612,-0.0673643169885507,0.015337340110188889,0.04670219067250473,0.016307165112433762,0.008662655871661635,0.04733007337382334,0.01582922094511904,0.123842804006935,0.007656809583910235,-0.021305036661868462,0.0053192750378785415,0.21034528937626978,0.009890021937191377,0.04566537666854794,-0.005323597492954605,-0.015857232993326628,0.008214872100841835,0.011990325688533738,-0.005660393259906461,-0.019725551106065442,0.0165230159793683,-0.010875815481651795,0.022954265302740404,0.009733951779790143,0.01672152077657772,0.026032436578220332,-0.03957827180069448,-0.01986519786762197,0.007286094458668334,-0.025445189997179967,0.09201287146852281,0.03826308465283639,0.06123475877282419,0.06260063862960916,-0.04452359543254753,0.0322170505282174,-0.031048043185993197,0.026429341788925205,-0.02380957882230332,0.018972992677037535,-0.00791836771826203,0.016770759367373027,0.07416062343090804,-0.020913321538292406,-0.009383502985151884,0.012043207669925263,0.006243498002938339
8,0.03257943462961822,0.01276935355147647,0.03245389147549925,0.019950125610641717,0.009615228097518828,0.054905150103090106,0.028940624537521543,-0.0457692740094617,0.0534245825374178,-0.19887272660139696,-0.07840264091444547,0.05122395230818461,0.01618505033543112,-0.13183740273314817,0.005286913397719069,0.034050829038052344,0.02639738248193063,0.03381651857682975,0.0457704225105138,0.04471546018187035,0.07390926419898766,0.01576757493219798,-0.023129273818135815,0.04814788229255743,0.10733701623954664,-0.0032643119670574742,0.049300536189385964,0.05833554300121146,0.02893222634990363,0.03008463104936538,0.026856177504527345,0.11954450598645851,0.03337039979619749,0.0,-0.001221940777616064,0.027777581600331294,0.02195839150260565,0.0435930364852505,0.0025125376880652662,0.0068336248016707905,0.05971766348195783,0.006328979797802222,0.01044371138188705,0.07138673357458339,0.0020704848976917465,0.02622806059742363,0.05031602143191963,0.06989752903844472,0.02379473493939884,0.010013431643919905,0.050621785282130384,-0.028694442240491277,0.027666752664362103,0.08551891541613353,0.03065264356542418,0.04539264790566584,0.025297183293953952,0.04393329476365925,0.048886285039787154,-0.02637030945242258
9,-0.0431744748151656,-0.036249014972419155,-0.0423813308243708,0.0,-0.07792194398956785,-0.0470687011571292,0.011903530588944253,0.0350665680195258,-0.06611430447669171,0.2532663431617578,0.06760432652054699,-0.039496630045271326,-0.016329229968852266,0.08158325930778831,-0.014463136400928871,-0.09045163989033808,-0.029516623490032395,-0.021287665007108495,-0.07977820124201745,-0.061120576127406095,-0.25995025870852984,-0.03497295350806331,0.01392766889659113,-0.04334207156821409,-0.2296709808448622,-0.032751186744446104,-0.05209963466000574,-0.04180988663329092,-0.045251110164104574,-0.015515750767698788,-0.029854375559670146,0.11271189183449787,-0.04048249384911684,0.012363755012056367,-0.03209086446346391,-0.04679308087484905,-0.058823558696319785,0.0,-0.060150399377554585,-0.009255485615702212,-0.041325099430911054,-0.04257873675192614,-0.045976079944286256,-0.08513816980524866,-0.036227234973337026,-0.040812952079882836,-0.07007384319888509,-0.0627177643186833,-0.04478924896165209,-0.034794432024922155,-0.045578550522532894,-0.05957651131232833,-0.030707372384237288,-0.07096897798193053,-0.022315852567044603,-0.07881293338617802,-0.03095462124792661,-0.03960399582154614,-0.006196862721236984,-0.018425513752207627
