Name,Riskiness R
Alternatives ETF List (35),[5.32534386e+11]
Broad Asia ETF List (44),[0.28731271]
Commodity ETF List (125),[0.14477826]
Consumer Discretionary Equity ETF List (31),[0.12494579]
Consumer Staples Equity ETF List (26),[2.08187411]
Crude Oil ETF List (22),[1.70625521]
Currency ETF List (36),[8.35053167e+11]
Developed Asia Pacific ETF List (108),[0.21686773]
Developed Markets ETF List 1 (100),[0.10593828]
Developed Markets ETF List 2 (100),[0.10323651]
Developed Markets ETF List 3 (93),[0.1685738]
Emerging Asia Pacific ETF List (114),[0.16559635]
Emerging Markets ETF List (79),[0.1713474]
Energy Equity ETF List (80),[0.1208052]
Financials Equity ETF List (51),[0.10613962]
Global ETF List (72),[0.09507596]
Gold ETF List (17),[1.63153013e+12]
Healthcare Equity ETF List (49),[0.08490953]
Industrials Equity ETF List (37),[0.10317516]
Investment Grade Corporate ETF List (50),[1.61054463e+12]
Junk ETF List (43),[2.2184713e+09]
Materials Equity ETF List (62),[0.12691969]
Municipal Bond ETF List (29),[8.72174101e+11]
Preferred Stock ETF List (12),[35614.61238487]
Real Estate ETF List (48),[0.12614288]
Target Maturity Date Corporate Bond ETF List (24),[1.32691128e+12]
Technology Equity ETF List (75),[0.07148518]
Telecom Equity ETF List (10),[0.66290279]
Total Bond Market ETF List (82),[1.71835853e+12]
Treasuries ETF List (51),[0.5106502]
Utilities Equity ETF List (24),[0.17322479]
Volatility ETF List (18),[2.87598066e+12]
